meter_id,timestamp,consumption_kwh,voltage_v,current_a,power_factor,status
M-105,2026-09-02 21:00:00,35.33,219.3,159.72,0.92,OK
M-105,2026-09-02 22:00:00,37.4,220.54,165.71,0.92,OK
M-105,2026-09-02 23:00:00,33.8,221.61,159.77,0.922,OK
M-105,2026-09-03 00:00:00,27.17,221.04,124.43,0.935,OK
M-105,2026-09-03 01:00:00,25.01,221.35,125.7,0.939,OK
M-105,2026-09-03 02:00:00,27.97,218.99,122.42,0.955,OK
M-105,2026-09-03 03:00:00,27.94,221.8,125.31,0.924,OK
M-105,2026-09-03 04:00:00,26.53,219.32,124.31,0.952,OK
M-105,2026-09-03 05:00:00,27.08,220.08,120.86,0.943,OK
M-105,2026-09-03 06:00:00,36.36,220.55,159.42,0.945,OK
M-105,2026-09-03 07:00:00,34.68,220.35,156.09,0.935,OK
M-105,2026-09-03 08:00:00,45.09,220.76,196.67,0.946,OK
M-105,2026-09-03 09:00:00,42.43,219.74,188.86,0.942,OK
M-105,2026-09-03 10:00:00,42.9,221.11,194.05,0.93,OK
M-105,2026-09-03 11:00:00,41.54,220.93,196.99,0.934,OK
M-105,2026-09-03 12:00:00,42.4,220.04,192.33,0.947,OK
M-105,2026-09-03 13:00:00,46.36,220.8,193.21,0.915,OK
M-105,2026-09-03 14:00:00,41.83,220.48,196.33,0.874,OK
M-105,2026-09-03 15:00:00,43.57,217.6,198.39,0.963,OK
M-105,2026-09-03 16:00:00,38.4,219.99,195.45,0.905,OK
M-105,2026-09-03 17:00:00,43.23,220.44,196.09,0.949,OK
M-105,2026-09-03 18:00:00,34.34,220.83,152.66,0.966,OK
M-105,2026-09-03 19:00:00,36.65,218.18,152.28,0.927,OK
M-105,2026-09-03 20:00:00,32.57,220.47,158.37,0.919,OK
M-105,2026-09-03 21:00:00,36.13,219.34,160.04,0.937,OK
M-105,2026-09-03 22:00:00,32.04,220.01,157.24,0.943,OK
M-105,2026-09-03 23:00:00,35.53,219.68,158.97,0.944,OK
M-105,2026-09-04 00:00:00,28.86,220.38,123.55,0.937,OK
M-105,2026-09-04 01:00:00,26.39,219.33,125.41,0.946,OK
M-105,2026-09-04 02:00:00,27.4,219.61,122.93,0.932,OK
M-105,2026-09-04 03:00:00,24.89,220.28,124.99,0.953,OK
M-105,2026-09-04 04:00:00,26.56,219.54,129.53,0.927,OK
M-105,2026-09-04 05:00:00,25.87,221.84,118.64,0.961,OK
M-105,2026-09-04 06:00:00,35.86,222.17,155.55,0.935,OK
M-105,2026-09-04 07:00:00,34.56,220.79,162.55,0.973,OK
M-105,2026-09-04 08:00:00,42.93,219.27,191.45,0.912,OK
M-105,2026-09-04 09:00:00,42.14,220.72,196.07,0.94,OK
M-105,2026-09-04 10:00:00,41.07,221.22,193.32,0.946,OK
M-105,2026-09-04 11:00:00,42.81,221.04,190.25,0.893,OK
M-105,2026-09-04 12:00:00,43.13,218.19,200.35,0.936,OK
M-105,2026-09-04 13:00:00,42.55,221.24,191.25,0.947,OK
M-105,2026-09-04 14:00:00,42.79,220.02,195.03,0.988,OK
M-105,2026-09-04 15:00:00,42.79,217.95,193.23,0.932,OK
M-105,2026-09-04 16:00:00,44.28,217.41,188.63,0.94,OK
M-105,2026-09-04 17:00:00,44.62,219.6,192.77,0.912,OK
M-105,2026-09-04 18:00:00,35.64,217.86,160.22,0.957,OK
M-105,2026-09-04 19:00:00,36.11,220.7,161.64,0.95,OK
M-105,2026-09-04 20:00:00,35.74,217.82,160.85,0.917,OK
M-105,2026-09-04 21:00:00,33.86,220.47,157.85,0.945,OK
M-105,2026-09-04 22:00:00,36.64,218.95,161.69,0.944,OK
M-105,2026-09-04 23:00:00,33.69,220.39,157.68,0.889,OK
M-105,2026-09-05 00:00:00,30.98,219.29,125.54,0.969,OK
M-105,2026-09-05 01:00:00,26.84,219.42,124.24,0.965,OK
M-105,2026-09-05 02:00:00,27.2,221.44,124.29,0.949,OK
M-105,2026-09-05 03:00:00,27.28,223.05,127.17,0.945,OK
M-105,2026-09-05 04:00:00,27.54,221.57,124.35,0.931,OK
M-105,2026-09-05 05:00:00,26.94,218.58,119.23,0.932,OK
M-105,2026-09-05 06:00:00,34.88,220.64,163.55,0.926,OK
M-105,2026-09-05 07:00:00,33.87,221.35,162.36,0.94,OK
M-105,2026-09-05 08:00:00,41.9,218.81,196.01,0.946,OK
M-105,2026-09-05 09:00:00,45.97,219.07,193.26,0.946,OK
M-105,2026-09-05 10:00:00,41.85,220.84,188.46,0.957,OK
M-105,2026-09-05 11:00:00,42.09,218.85,191.51,0.938,OK
M-105,2026-09-05 12:00:00,41.72,222.27,189.61,0.947,OK
M-105,2026-09-05 13:00:00,43.42,220.93,195.29,0.934,OK
M-105,2026-09-05 14:00:00,42.97,220.53,191.83,0.945,OK
M-105,2026-09-05 15:00:00,41.99,220.18,188.65,0.937,OK
M-105,2026-09-05 16:00:00,39.72,221.16,194.16,0.978,OK
M-105,2026-09-05 17:00:00,41.97,218.67,191.02,0.943,OK
M-105,2026-09-05 18:00:00,35.26,219.79,155.81,0.91,OK
M-105,2026-09-05 19:00:00,36.35,219.96,155.93,0.919,OK
M-105,2026-09-05 20:00:00,34.09,219.99,157.4,0.947,OK
M-105,2026-09-05 21:00:00,37.12,221.15,160.44,0.962,OK
M-105,2026-09-05 22:00:00,35.81,221.21,158.13,0.956,OK
M-105,2026-09-05 23:00:00,35.93,218.99,153.88,0.936,OK
M-105,2026-09-06 00:00:00,28.53,221.36,123.78,0.96,OK
M-105,2026-09-06 01:00:00,29.16,218.76,127.46,0.947,OK
M-105,2026-09-06 02:00:00,26.45,219.66,118.89,0.96,OK
M-105,2026-09-06 03:00:00,28.05,220.21,129.89,0.977,OK
M-105,2026-09-06 04:00:00,27.63,218.46,123.91,0.957,OK
M-105,2026-09-06 05:00:00,26.61,221.54,121.9,0.957,OK
M-105,2026-09-06 06:00:00,36.66,219.94,157.15,0.939,OK
M-105,2026-09-06 07:00:00,36.13,220.44,162.9,0.97,OK
M-105,2026-09-06 08:00:00,43.91,220.99,191.94,0.966,OK
M-105,2026-09-06 09:00:00,45.56,220.03,196.2,0.937,OK
M-105,2026-09-06 10:00:00,43.42,220.52,197.66,0.947,OK
M-105,2026-09-06 11:00:00,42.64,219.81,191.66,0.942,OK
M-105,2026-09-06 12:00:00,45.14,220.06,191.92,0.927,OK
M-105,2026-09-06 13:00:00,43.63,221.95,196.74,0.943,OK
M-105,2026-09-06 14:00:00,43.42,220.63,192.18,0.945,OK
M-105,2026-09-06 15:00:00,42.65,220.54,193.05,0.936,OK
M-105,2026-09-06 16:00:00,42.2,223.25,197.76,0.922,OK
M-105,2026-09-06 17:00:00,40.67,219.88,189.77,0.953,OK
M-105,2026-09-06 18:00:00,35.85,220.63,158.76,0.93,OK
M-105,2026-09-06 19:00:00,34.59,218.1,158.18,0.923,OK
M-105,2026-09-06 20:00:00,33.28,220.29,160.53,0.949,OK
M-105,2026-09-06 21:00:00,32.2,220.8,153.79,0.898,OK
M-105,2026-09-06 22:00:00,36.8,221.01,152.77,0.927,OK
M-105,2026-09-06 23:00:00,36.53,217.27,167.86,0.95,OK
M-105,2026-09-07 00:00:00,24.65,219.75,125.12,0.942,OK
M-105,2026-09-07 01:00:00,25.99,218.26,126.18,0.959,OK
M-105,2026-09-07 02:00:00,26.75,221.91,119.63,0.939,OK
M-105,2026-09-07 03:00:00,30.22,219.04,127.5,0.939,OK
M-105,2026-09-07 04:00:00,27.54,220.53,128.42,0.943,OK
M-105,2026-09-07 05:00:00,27.06,221.57,123.69,0.94,OK
M-105,2026-09-07 06:00:00,34.37,219.34,156.55,0.919,OK
M-105,2026-09-07 07:00:00,33.83,219.75,162.74,0.951,OK
M-105,2026-09-07 08:00:00,38.84,219.81,194.34,0.933,OK
M-105,2026-09-07 09:00:00,42.83,217.45,191.15,0.954,OK
M-105,2026-09-07 10:00:00,42.92,218.84,191.7,0.918,OK
M-105,2026-09-07 11:00:00,42.9,220.24,197.48,0.919,OK
M-105,2026-09-07 12:00:00,42.9,221.04,192.48,0.949,OK
M-105,2026-09-07 13:00:00,38.08,218.8,194.28,0.919,OK
M-105,2026-09-07 14:00:00,42.28,218.03,193.87,0.951,OK
M-105,2026-09-07 15:00:00,43.71,218.96,192.78,0.925,OK
M-105,2026-09-07 16:00:00,44.1,221.28,188.11,0.938,OK
M-105,2026-09-07 17:00:00,42.42,219.82,187.52,0.949,OK
M-105,2026-09-07 18:00:00,32.96,220.11,159.74,0.93,OK
M-105,2026-09-07 19:00:00,36.24,220.42,151.63,0.964,OK
M-105,2026-09-07 20:00:00,37.12,219.64,159.41,0.93,OK
M-105,2026-09-07 21:00:00,34.51,219.03,159.87,0.951,OK
M-105,2026-09-07 22:00:00,38.16,218.39,158.05,0.92,OK
M-105,2026-09-07 23:00:00,36.12,221.05,158.06,0.932,OK
M-105,2026-09-08 00:00:00,28.61,219.12,123.37,0.934,OK
M-105,2026-09-08 01:00:00,25.56,219.88,129.81,0.95,OK
M-105,2026-09-08 02:00:00,26.55,219.72,120.68,0.957,OK
M-105,2026-09-08 03:00:00,26.58,220.19,121.23,0.947,OK
M-105,2026-09-08 04:00:00,29.82,220.77,124.9,0.951,OK
M-105,2026-09-08 05:00:00,25.63,218.7,120.95,0.92,OK
M-105,2026-09-08 06:00:00,36.15,220.1,159.11,0.901,OK
M-105,2026-09-08 07:00:00,38.04,222.46,155.56,0.918,OK
M-105,2026-09-08 08:00:00,41.34,220.43,186.03,0.923,OK
M-105,2026-09-08 09:00:00,40.95,220.93,188.52,0.951,OK
M-105,2026-09-08 10:00:00,45.28,220.26,190.58,0.921,OK
M-105,2026-09-08 11:00:00,42.06,220.56,191.08,0.955,OK
M-105,2026-09-08 12:00:00,44.05,221.2,190.11,0.939,OK
M-105,2026-09-08 13:00:00,42.07,219.33,190.51,0.966,OK
M-105,2026-09-08 14:00:00,43.02,219.69,193.16,0.977,OK
M-105,2026-09-08 15:00:00,44.52,219.67,190.48,0.937,OK
M-105,2026-09-08 16:00:00,42.78,220.53,190.54,0.962,OK
M-105,2026-09-08 17:00:00,40.59,219.42,189.26,0.933,OK
M-105,2026-09-08 18:00:00,37.96,221.13,161.25,0.936,OK
M-105,2026-09-08 19:00:00,34.53,220.94,153.88,0.947,OK
M-105,2026-09-08 20:00:00,36.89,219.83,157.61,0.943,OK
M-105,2026-09-08 21:00:00,36.3,220.88,153.83,0.94,OK
M-105,2026-09-08 22:00:00,33.37,219.84,151.99,0.962,OK
M-105,2026-09-08 23:00:00,37.47,222.35,159.31,0.939,OK
M-105,2026-09-09 00:00:00,28.79,219.38,122.49,0.93,OK
M-105,2026-09-09 01:00:00,24.27,219.23,127.7,0.928,OK
M-105,2026-09-09 02:00:00,25.59,222.12,123.23,0.971,OK
M-105,2026-09-09 03:00:00,24.87,218.76,122.78,0.955,OK
M-105,2026-09-09 04:00:00,27.79,220.09,121.93,0.933,OK
M-105,2026-09-09 05:00:00,29.78,220.8,125.48,0.9,OK
M-105,2026-09-09 06:00:00,34.86,221.59,164.49,0.912,OK
M-105,2026-09-09 07:00:00,34.49,222.05,154.64,0.944,OK
M-105,2026-09-09 08:00:00,41.41,216.87,192.74,0.924,OK
M-105,2026-09-09 09:00:00,42.61,217.67,195.18,0.934,OK
M-105,2026-09-09 10:00:00,44.07,220.28,188.29,0.941,OK
M-105,2026-09-09 11:00:00,45.13,219.79,191.95,0.953,OK
M-105,2026-09-09 12:00:00,40.57,219.45,191.98,0.938,OK
M-105,2026-09-09 13:00:00,43.83,219.1,194.3,0.942,OK
M-105,2026-09-09 14:00:00,44.8,220.17,190.15,0.937,OK
M-105,2026-09-09 15:00:00,42.47,221.69,187.75,0.928,OK
M-105,2026-09-09 16:00:00,44.1,219.25,190.78,0.958,OK
M-105,2026-09-09 17:00:00,44.05,220.91,193.27,0.936,OK
M-105,2026-09-09 18:00:00,34.95,221.08,156.26,0.93,OK
M-105,2026-09-09 19:00:00,37.19,220.02,157.29,0.951,OK
M-105,2026-09-09 20:00:00,35.0,219.96,157.35,0.953,OK
M-105,2026-09-09 21:00:00,33.97,220.01,157.86,0.953,OK
M-105,2026-09-09 22:00:00,34.81,219.81,163.66,0.936,OK
M-105,2026-09-09 23:00:00,34.7,218.76,154.29,0.932,OK
M-105,2026-09-10 00:00:00,29.06,219.42,123.74,0.958,OK
M-105,2026-09-10 01:00:00,29.69,218.98,127.61,0.933,OK
M-105,2026-09-10 02:00:00,30.08,219.68,124.56,0.951,OK
M-105,2026-09-10 03:00:00,28.87,220.26,122.13,0.954,OK
M-105,2026-09-10 04:00:00,25.62,218.66,123.88,0.925,OK
M-105,2026-09-10 05:00:00,26.52,219.61,125.27,0.93,OK
M-105,2026-09-10 06:00:00,35.04,220.51,154.8,0.957,OK
M-105,2026-09-10 07:00:00,34.84,220.45,157.63,0.91,OK
M-105,2026-09-10 08:00:00,43.37,219.85,201.95,0.938,OK
M-105,2026-09-10 09:00:00,43.68,221.17,197.58,0.908,OK
M-105,2026-09-10 10:00:00,43.41,220.75,200.36,0.923,OK
M-105,2026-09-10 11:00:00,42.98,221.48,188.8,0.926,OK
M-105,2026-09-10 12:00:00,42.67,219.34,190.07,0.962,OK
M-105,2026-09-10 13:00:00,42.72,218.63,190.96,0.912,OK
M-105,2026-09-10 14:00:00,40.68,221.18,192.98,0.932,OK
M-105,2026-09-10 15:00:00,44.92,219.71,190.49,0.924,OK
M-105,2026-09-10 16:00:00,44.05,217.89,198.93,0.935,OK
M-105,2026-09-10 17:00:00,44.46,220.68,188.3,0.958,OK
M-105,2026-09-10 18:00:00,35.08,222.11,159.89,0.969,OK
M-105,2026-09-10 19:00:00,34.87,218.9,156.64,0.955,OK
M-105,2026-09-10 20:00:00,32.9,220.12,157.48,0.932,OK
M-105,2026-09-10 21:00:00,35.38,219.85,165.93,0.933,OK
M-105,2026-09-10 22:00:00,36.48,221.73,158.96,0.942,OK
M-105,2026-09-10 23:00:00,34.59,218.06,152.89,0.912,OK
M-105,2026-09-11 00:00:00,27.93,221.51,119.75,0.94,OK
M-105,2026-09-11 01:00:00,26.99,220.75,121.31,0.928,OK
M-105,2026-09-11 02:00:00,25.88,220.43,127.41,0.936,OK
M-105,2026-09-11 03:00:00,28.32,220.46,123.87,0.928,OK
M-105,2026-09-11 04:00:00,30.47,221.87,122.1,0.937,OK
M-105,2026-09-11 05:00:00,28.57,221.38,126.04,0.927,OK
M-105,2026-09-11 06:00:00,36.57,219.69,163.78,0.941,OK
M-105,2026-09-11 07:00:00,34.17,222.05,157.2,0.925,OK
M-105,2026-09-11 08:00:00,41.15,220.75,197.47,0.972,OK
M-105,2026-09-11 09:00:00,41.88,219.21,193.02,0.942,OK
M-105,2026-09-11 10:00:00,39.9,220.39,194.69,0.939,OK
M-105,2026-09-11 11:00:00,41.97,220.87,189.96,0.922,OK
M-105,2026-09-11 12:00:00,43.33,221.78,198.86,0.917,OK
M-105,2026-09-11 13:00:00,41.75,219.92,193.9,0.919,OK
M-105,2026-09-11 14:00:00,43.14,222.3,192.61,0.936,OK
M-105,2026-09-11 15:00:00,44.31,218.77,188.84,0.951,OK
M-105,2026-09-11 16:00:00,44.19,220.03,189.77,0.919,OK
M-105,2026-09-11 17:00:00,42.29,219.48,195.15,0.936,OK
M-105,2026-09-11 18:00:00,33.27,222.11,156.29,0.941,OK
M-105,2026-09-11 19:00:00,33.46,218.08,157.3,0.925,OK
M-105,2026-09-11 20:00:00,37.0,222.27,157.81,0.939,OK
M-105,2026-09-11 21:00:00,34.91,216.79,160.16,0.943,OK
M-105,2026-09-11 22:00:00,34.89,221.16,162.7,0.923,OK
M-105,2026-09-11 23:00:00,36.82,218.91,157.45,0.943,OK
M-105,2026-09-12 00:00:00,27.06,220.41,128.46,0.943,OK
M-105,2026-09-12 01:00:00,28.71,220.94,127.12,0.961,OK
M-105,2026-09-12 02:00:00,28.27,221.49,124.34,0.939,OK
M-105,2026-09-12 03:00:00,27.41,221.95,129.0,0.94,OK
M-105,2026-09-12 04:00:00,26.68,220.96,128.23,0.945,OK
M-105,2026-09-12 05:00:00,26.88,219.97,124.84,0.93,OK
M-105,2026-09-12 06:00:00,35.15,219.55,159.04,0.954,OK
M-105,2026-09-12 07:00:00,36.89,219.67,161.15,0.951,OK
M-105,2026-09-12 08:00:00,42.68,220.81,188.93,0.942,OK
M-105,2026-09-12 09:00:00,46.45,220.85,197.01,0.944,OK
M-105,2026-09-12 10:00:00,42.81,217.91,189.63,0.927,OK
M-105,2026-09-12 11:00:00,42.49,219.35,186.32,0.936,OK
M-105,2026-09-12 12:00:00,42.24,219.59,190.65,0.966,OK
M-105,2026-09-12 13:00:00,43.55,219.92,190.96,0.94,OK
M-105,2026-09-12 14:00:00,41.41,221.21,190.33,0.934,OK
M-105,2026-09-12 15:00:00,40.92,220.14,192.51,0.91,OK
M-105,2026-09-12 16:00:00,42.5,220.54,195.24,0.973,OK
M-105,2026-09-12 17:00:00,44.44,223.36,196.99,0.951,OK
M-105,2026-09-12 18:00:00,35.2,219.33,161.16,0.942,OK
M-105,2026-09-12 19:00:00,33.99,219.22,159.43,0.93,OK
M-105,2026-09-12 20:00:00,35.58,217.69,157.83,0.918,OK
M-105,2026-09-12 21:00:00,33.24,220.5,155.59,0.943,OK
M-105,2026-09-12 22:00:00,36.56,221.29,160.5,0.949,OK
M-105,2026-09-12 23:00:00,35.27,221.1,161.54,0.946,OK
M-105,2026-09-13 00:00:00,29.27,219.65,116.8,0.935,OK
M-105,2026-09-13 01:00:00,29.09,218.26,128.55,0.961,OK
M-105,2026-09-13 02:00:00,25.6,219.72,120.42,0.935,OK
M-105,2026-09-13 03:00:00,25.02,220.82,125.79,0.956,OK
M-105,2026-09-13 04:00:00,26.71,219.96,123.72,0.965,OK
M-105,2026-09-13 05:00:00,23.11,220.01,120.97,0.924,OK
M-105,2026-09-13 06:00:00,34.57,219.21,157.86,0.941,OK
M-105,2026-09-13 07:00:00,35.9,219.46,157.53,0.938,OK
M-105,2026-09-13 08:00:00,42.55,220.55,187.42,0.933,OK
M-105,2026-09-13 09:00:00,44.45,221.4,194.41,0.925,OK
M-105,2026-09-13 10:00:00,42.0,219.15,188.91,0.959,OK
M-105,2026-09-13 11:00:00,44.79,219.45,189.2,0.939,OK
M-105,2026-09-13 12:00:00,43.44,218.08,187.36,0.947,OK
M-105,2026-09-13 13:00:00,39.64,220.19,191.3,0.946,OK
M-105,2026-09-13 14:00:00,42.35,221.01,191.54,0.944,OK
M-105,2026-09-13 15:00:00,41.59,220.46,192.75,0.966,OK
M-105,2026-09-13 16:00:00,43.74,219.27,196.28,0.932,OK
M-105,2026-09-13 17:00:00,42.21,218.79,192.21,0.959,OK
M-105,2026-09-13 18:00:00,36.29,220.77,157.32,0.943,OK
M-105,2026-09-13 19:00:00,36.04,219.83,154.21,0.939,OK
M-105,2026-09-13 20:00:00,35.9,217.0,156.35,0.924,OK
M-105,2026-09-13 21:00:00,34.87,222.02,158.43,0.949,OK
M-105,2026-09-13 22:00:00,35.08,221.33,158.14,0.931,OK
M-105,2026-09-13 23:00:00,34.75,221.7,154.97,0.946,OK
M-105,2026-09-14 00:00:00,26.3,220.61,123.5,0.936,OK
M-105,2026-09-14 01:00:00,26.56,220.41,121.88,0.935,OK
M-105,2026-09-14 02:00:00,26.68,220.09,119.83,0.937,OK
M-105,2026-09-14 03:00:00,26.88,220.9,124.44,0.951,OK
M-105,2026-09-14 04:00:00,28.19,219.32,123.12,0.924,OK
M-105,2026-09-14 05:00:00,26.47,219.06,123.9,0.941,OK
M-105,2026-09-14 06:00:00,33.51,220.98,153.26,0.933,OK
M-105,2026-09-14 07:00:00,33.7,220.51,154.96,0.961,OK
M-105,2026-09-14 08:00:00,41.96,221.29,191.99,0.913,OK
M-105,2026-09-14 09:00:00,45.51,216.75,199.97,0.939,OK
M-105,2026-09-14 10:00:00,41.48,219.5,191.85,0.952,OK
M-105,2026-09-14 11:00:00,42.39,219.79,189.91,0.948,OK
M-105,2026-09-14 12:00:00,40.78,222.39,187.7,0.93,OK
M-105,2026-09-14 13:00:00,42.35,220.66,191.45,0.967,OK
M-105,2026-09-14 14:00:00,43.43,218.34,188.08,0.934,OK
M-105,2026-09-14 15:00:00,42.16,220.98,187.47,0.924,OK
M-105,2026-09-14 16:00:00,44.8,219.7,198.1,0.947,OK
M-105,2026-09-14 17:00:00,40.71,219.4,194.51,0.924,OK
M-105,2026-09-14 18:00:00,34.53,219.61,156.84,0.954,OK
M-105,2026-09-14 19:00:00,33.78,218.41,163.45,0.964,OK
M-105,2026-09-14 20:00:00,33.44,219.41,158.24,0.935,OK
M-105,2026-09-14 21:00:00,36.16,221.43,162.74,0.934,OK
M-105,2026-09-14 22:00:00,35.24,218.81,155.89,0.923,OK
M-105,2026-09-14 23:00:00,34.3,217.71,158.99,0.939,OK
M-106,2026-09-01 00:00:00,45.51,219.3,197.77,0.899,OK
M-106,2026-09-01 01:00:00,43.4,221.33,187.45,0.917,OK
M-106,2026-09-01 02:00:00,46.14,221.1,189.22,0.918,OK
M-106,2026-09-01 03:00:00,41.82,220.71,190.29,0.93,OK
M-106,2026-09-01 04:00:00,46.05,219.29,197.42,0.905,OK
M-106,2026-09-01 05:00:00,39.74,219.07,198.82,0.942,OK
M-106,2026-09-01 06:00:00,55.33,219.63,249.39,0.93,OK
M-106,2026-09-01 07:00:00,54.25,220.84,247.29,0.918,OK
M-106,2026-09-01 08:00:00,64.48,219.92,304.2,0.927,OK
M-106,2026-09-01 09:00:00,65.17,222.08,298.77,0.943,OK
M-106,2026-09-01 10:00:00,67.85,219.64,301.24,0.941,OK
M-106,2026-09-01 11:00:00,65.37,222.25,300.5,0.919,OK
M-106,2026-09-01 12:00:00,69.62,220.62,298.2,0.951,OK
M-106,2026-09-01 13:00:00,66.14,218.6,301.61,0.936,OK
M-106,2026-09-01 14:00:00,64.54,218.52,302.12,0.943,OK
M-106,2026-09-01 15:00:00,68.39,218.62,302.31,0.943,OK
M-106,2026-09-01 16:00:00,65.35,217.89,299.08,0.91,OK
M-106,2026-09-01 17:00:00,63.17,220.89,300.53,0.914,OK
M-106,2026-09-01 18:00:00,54.99,220.08,246.23,0.949,OK
M-106,2026-09-01 19:00:00,53.58,218.12,249.55,0.943,OK
M-106,2026-09-01 20:00:00,53.33,219.85,251.55,0.929,OK
M-106,2026-09-01 21:00:00,55.62,221.31,247.04,0.909,OK
M-106,2026-09-01 22:00:00,55.84,220.42,247.23,0.913,OK
M-106,2026-09-01 23:00:00,54.38,220.3,245.18,0.921,OK
M-106,2026-09-02 00:00:00,41.4,220.16,194.23,0.911,OK
M-106,2026-09-02 01:00:00,42.22,222.81,191.38,0.936,OK
M-106,2026-09-02 02:00:00,43.03,217.62,197.92,0.882,OK
M-106,2026-09-02 03:00:00,41.68,219.72,190.26,0.923,OK
M-106,2026-09-02 04:00:00,44.32,220.48,190.99,0.92,OK
M-106,2026-09-02 05:00:00,43.18,221.66,192.84,0.918,OK
M-106,2026-09-02 06:00:00,57.83,220.89,246.03,0.919,OK
M-106,2026-09-02 07:00:00,53.62,219.64,250.3,0.88,OK
M-106,2026-09-02 08:00:00,59.95,221.48,306.22,0.948,OK
M-106,2026-09-02 09:00:00,66.04,219.5,298.52,0.92,OK
M-106,2026-09-02 10:00:00,64.07,222.69,307.35,0.927,OK
M-106,2026-09-02 11:00:00,66.06,221.86,298.52,0.921,OK
M-106,2026-09-02 12:00:00,65.5,219.3,303.84,0.922,OK
M-106,2026-09-02 13:00:00,63.2,219.87,305.66,0.937,OK
M-106,2026-09-02 14:00:00,65.68,218.55,301.99,0.931,OK
M-106,2026-09-02 15:00:00,64.33,220.0,300.94,0.922,OK
M-106,2026-09-02 16:00:00,62.67,220.95,301.71,0.914,OK
M-106,2026-09-02 17:00:00,65.63,219.85,302.89,0.905,OK
M-106,2026-09-02 18:00:00,54.21,218.74,251.38,0.914,OK
M-106,2026-09-02 19:00:00,51.52,219.89,251.22,0.907,OK
M-106,2026-09-02 20:00:00,54.46,218.76,244.79,0.898,OK
M-106,2026-09-02 21:00:00,52.15,219.12,252.47,0.927,OK
M-106,2026-09-02 22:00:00,52.61,218.77,250.68,0.921,OK
M-106,2026-09-02 23:00:00,54.39,220.76,255.38,0.911,OK
M-106,2026-09-03 00:00:00,43.85,218.04,200.81,0.907,OK
M-106,2026-09-03 01:00:00,42.01,219.6,193.15,0.9,OK
M-106,2026-09-03 02:00:00,45.29,219.76,190.13,0.936,OK
M-106,2026-09-03 03:00:00,42.42,218.38,191.46,0.917,OK
M-106,2026-09-03 04:00:00,40.97,218.32,195.02,0.932,OK
M-106,2026-09-03 05:00:00,42.71,221.73,194.97,0.913,OK
M-106,2026-09-03 06:00:00,52.83,219.77,246.76,0.919,OK
M-106,2026-09-03 07:00:00,52.62,219.33,242.33,0.925,OK
M-106,2026-09-03 08:00:00,66.35,222.35,306.0,0.931,OK
M-106,2026-09-03 09:00:00,68.85,222.05,304.7,0.948,OK
M-106,2026-09-03 10:00:00,67.98,219.75,304.52,0.919,OK
M-106,2026-09-03 11:00:00,65.4,219.14,304.26,0.917,OK
M-106,2026-09-03 12:00:00,61.37,219.74,307.57,0.927,OK
M-106,2026-09-03 13:00:00,69.0,221.73,303.3,0.901,OK
M-106,2026-09-03 14:00:00,70.87,220.25,305.66,0.941,OK
M-106,2026-09-03 15:00:00,63.74,221.73,301.53,0.892,OK
M-106,2026-09-03 16:00:00,67.2,222.36,304.0,0.896,OK
M-106,2026-09-03 17:00:00,69.3,219.46,300.72,0.902,OK
M-106,2026-09-03 18:00:00,52.1,218.67,249.61,0.931,OK
M-106,2026-09-03 19:00:00,52.95,219.37,244.76,0.925,OK
M-106,2026-09-03 20:00:00,53.73,220.84,248.5,0.936,OK
M-106,2026-09-03 21:00:00,53.66,220.09,245.27,0.927,OK
M-106,2026-09-03 22:00:00,51.36,219.14,245.73,0.917,OK
M-106,2026-09-03 23:00:00,52.76,218.07,250.52,0.896,OK
M-106,2026-09-04 00:00:00,41.81,218.25,193.87,0.911,OK
M-106,2026-09-04 01:00:00,41.68,220.18,193.22,0.91,OK
M-106,2026-09-04 02:00:00,45.44,219.03,195.86,0.921,OK
M-106,2026-09-04 03:00:00,42.73,219.28,198.04,0.932,OK
M-106,2026-09-04 04:00:00,42.56,221.55,198.87,0.923,OK
M-106,2026-09-04 05:00:00,41.96,219.78,195.92,0.945,OK
M-106,2026-09-04 06:00:00,54.44,219.45,247.18,0.902,OK
M-106,2026-09-04 07:00:00,55.39,221.32,245.94,0.901,OK
M-106,2026-09-04 08:00:00,66.33,217.42,305.85,0.95,OK
M-106,2026-09-04 09:00:00,65.23,220.69,302.82,0.931,OK
M-106,2026-09-04 10:00:00,66.63,220.62,305.39,0.946,OK
M-106,2026-09-04 11:00:00,67.12,221.08,308.29,0.893,OK
M-106,2026-09-04 12:00:00,71.3,221.79,300.68,0.92,OK
M-106,2026-09-04 13:00:00,68.2,220.75,300.33,0.916,OK
M-106,2026-09-04 14:00:00,69.24,221.12,303.72,0.888,OK
M-106,2026-09-04 15:00:00,65.91,220.27,303.63,0.934,OK
M-106,2026-09-04 16:00:00,65.35,221.42,302.55,0.886,OK
M-106,2026-09-04 17:00:00,67.26,218.91,301.4,0.925,OK
M-106,2026-09-04 18:00:00,56.73,219.84,251.52,0.933,OK
M-106,2026-09-04 19:00:00,56.02,219.17,248.14,0.91,OK
M-106,2026-09-04 20:00:00,55.96,218.74,248.27,0.895,OK
M-106,2026-09-04 21:00:00,55.94,220.4,246.76,0.939,OK
M-106,2026-09-04 22:00:00,51.66,219.8,248.26,0.926,OK
M-106,2026-09-04 23:00:00,56.76,220.68,244.41,0.935,OK
